schema_version,timestamp,run_id,t_s,t_ttdyn,rho_c,rho_c_ic,dev_pct,damping_end_time_ttdyn,damping_ramp_start_ttdyn,cause_status,caveat
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.117166897,29.43068940647181,323655080300.0,1000000000.0,32265.50803,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.11885087,29.436795044924327,324685768400.0,1000000000.0,32368.57684,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.1205335,29.442895814015863,325721103400.0,1000000000.0,32472.11034,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.122214768,29.448991644857447,326760702600.0,1000000000.0,32576.07026,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.123894657,29.455082475811608,327804264600.0,1000000000.0,32680.42646,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.125573154,29.461168259743804,328851615000.0,1000000000.0,32785.1615,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.127250254,29.46724897852536,329902545600.0,1000000000.0,32890.25456,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.128925946,29.4733245922732,330956761800.0,1000000000.0,32995.67618,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.130600234,29.47939511549025,332013958500.0,1000000000.0,33101.39585,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.132273112,29.48546052642213,333074350500.0,1000000000.0,33207.43505,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.133944588,29.491520854074697,334137739100.0,1000000000.0,33313.77391,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.135614662,29.49757609844795,335203995900.0,1000000000.0,33420.39959,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.137283344,29.50362629579924,336272970200.0,1000000000.0,33527.29702,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.138950637,29.509671457005755,337344561900.0,1000000000.0,33634.45619,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.14061654,29.51571157844177,338418580300.0,1000000000.0,33741.85803,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.142281048,29.521746641978616,339492779000.0,1000000000.0,33849.2779,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.143944172,29.52777668749937,340545110700.0,1000000000.0,33954.51107,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.145605915,29.53380172588124,341586899700.0,1000000000.0,34058.68997,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.147266287,29.53982179338154,342648103100.0,1000000000.0,34164.81031,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.148925296,29.545836919006167,343707116000.0,1000000000.0,34270.7116,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.150582946,29.551847117258056,344762756400.0,1000000000.0,34376.27564,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.152239226,29.55785234825413,346263895200.0,1000000000.0,34526.38952,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.153894138,29.56385261924585,347683815200.0,1000000000.0,34668.38152,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T12:06:38.701142+00:00,prerelax_v1_extended_damping,8.155547676,29.569847908478817,348906021600.0,1000000000.0,34790.60216,20.0,18.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
